tx_title,phrase_id,v,sentence,translation
"Loq'-May-B'iyoom, Loq'-May-Meb'a'",T25_P645,waaj,kompayre chuwaj tink'ise' wanm.+,Compadre yo quiero ir a desengaÃ±arme.
"Loq'-May-B'iyoom, Loq'-May-Meb'a'",T25_P646,ye,"I inb'ek kontku tiyesajli kompayre,+",Yo me irÃ© y no me daran.
"Loq'-May-B'iyoom, Loq'-May-Meb'a'",T25_P647,che',"tche' kompayr rik re kompayr pobr,+",Le dice el comapdre rico al compadre pobre.
"Loq'-May-B'iyoom, Loq'-May-Meb'a'",T25_P652,cha',tcha' jkompayr pobr re a'.+,Dijo el compadre pobre a Ã©l.
"Loq'-May-B'iyoom, Loq'-May-Meb'a'",T25_P656,cha',"tcha',+",Dijo.
"Loq'-May-B'iyoom, Loq'-May-Meb'a'",T25_P657,koj,tinkoj na b'enam+,Me ire entonces.
"Loq'-May-B'iyoom, Loq'-May-Meb'a'",T25_P659,cha',xcha' kompayr pobr re kompayr rik.+,Dijo el compadre pobre al compadre rico.
"Loq'-May-B'iyoom, Loq'-May-Meb'a'",T25_P674,t'ok,tok ya chaq t'ok t'ok maay xtaw li luwar li.+,"Ya para entrar, ya para entrar la noche llegÃ³."
"Loq'-May-B'iyoom, Loq'-May-Meb'a'",T25_P674,t'ok,tok ya chaq t'ok t'ok maay xtaw li luwar li.+,"Ya para entrar, ya para entrar la noche llegÃ³."
"Loq'-May-B'iyoom, Loq'-May-Meb'a'",T25_P674,taw,tok ya chaq t'ok t'ok maay xtaw li luwar li.+,"Ya para entrar, ya para entrar la noche llegÃ³."
"Loq'-May-B'iyoom, Loq'-May-Meb'a'",T25_P677,en,"Tons loke xen,+",Entoces lo que hizÃ³.
"Loq'-May-B'iyoom, Loq'-May-Meb'a'",T25_P678,tor,b'aneri xkun chij torik abre+,Bueno pue Ã©l si pudo abrirlo.
"Loq'-May-B'iyoom, Loq'-May-Meb'a'",T25_P678,abre,b'aneri xkun chij torik abre+,Bueno pue Ã©l si pudo abrirlo.
"Loq'-May-B'iyoom, Loq'-May-Meb'a'",T25_P683,ta,"Xta' toq'ob' xta miyij,+","PiodiÃ³ favor, pidiÃ³ clemencia."
"Loq'-May-B'iyoom, Loq'-May-Meb'a'",T25_P683,ta,"Xta' toq'ob' xta miyij,+","PiodiÃ³ favor, pidiÃ³ clemencia."
"Loq'-May-B'iyoom, Loq'-May-Meb'a'",T25_P695,teb'a,"B'aa jiqenon li xteb'a rib' puwert chuch,+",Solamente asÃ­ se abriÃ³ la puerta delante de Ã©l.
"Loq'-May-B'iyoom, Loq'-May-Meb'a'",T25_P697,teb'a,Ruk' ree kuwand ril ke xteb'a rib' puwert chuch a'.+,Y entonces cuando vio que se abriÃ³ la puerta delante de Ã©l aa-
"Loq'-May-B'iyoom, Loq'-May-Meb'a'",T25_P705,tunil,"tunil rka' tunil kuxtar liyadentr,+","Arrimerado, estan arrimerados los costales adentro."
"Loq'-May-B'iyoom, Loq'-May-Meb'a'",T25_P711,cha',"xcha' na,+",Dijo de primero.
"Loq'-May-B'iyoom, Loq'-May-Meb'a'",T25_P712,cha',"xcha' na,+",Dijo de primero.
"Loq'-May-B'iyoom, Loq'-May-Meb'a'",T25_P713,cha',xcha' na.+,Dijo de primero.
"Loq'-May-B'iyoom, Loq'-May-Meb'a'",T25_P715,raj,cha' ri'traj re puwes.+,Dice que Ã©l quizo que.
"Loq'-May-B'iyoom, Loq'-May-Meb'a'",T25_P720,en,xen konde... resajch tijb'ij re.+,Lo que hizÃ³ cuando lo sacÃ³ decÃ­a Ã©l.
"Loq'-May-B'iyoom, Loq'-May-Meb'a'",T25_P725,yuq,"Ta' chiki' nad ta' chiki' tyuq la jb'a,+",Ya no hay nada ya no llegava en su mente.
"Loq'-May-B'iyoom, Loq'-May-Meb'a'",T25_P727,kuxta,ta' chiki' tikuxtaj re.+,Ya no se recordava para nada.
"Loq'-May-B'iyoom, Loq'-May-Meb'a'",T25_P728,yuq,"I ta' chiki' tyuq laj rka' la jmemory,+",Ya no se recordava para nada en su memoria.
"Loq'-May-B'iyoom, Loq'-May-Meb'a'",T25_P733,en,Loke xen mejor diyunabes sach la jb'aa.+,Loque hizo mejor de una vez se le olvidÃ³ en su cabeza.
"Loq'-May-B'iyoom, Loq'-May-Meb'a'",T25_P735,en,"Baay loke xen rka' xkan el xo'l maq koxtar,+",Baya loque hizÃ³ mejor se quedÃ³ entre los costales.
"Loq'-May-B'iyoom, Loq'-May-Meb'a'",T25_P758,en,loke xen naq rka' xtukxij jpam maq atz'iq li.+,Lo que hizo empezÃ³ a revolver toda la ropÃ .
"Loq'-May-B'iyoom, Loq'-May-Meb'a'",T25_P767,ya',taw taq ri aj ya'l taq me'r koti'l li.+,Cuando llegan los que llevan el didnero.
"Loq'-May-B'iyoom, Loq'-May-Meb'a'",T25_P770,titz',"Baay tons xtitz' rib' ralaj maq atz'iq,+",Baya entonces se mem tio debajo de la ropa.
"Loq'-May-B'iyoom, Loq'-May-Meb'a'",T25_P772,titz',"Xtitz' rib' laq atz'iq,+",Se metiÃ³ entre la ropa.
"Loq'-May-B'iyoom, Loq'-May-Meb'a'",T25_P773,en,"komo xen tz'i' u xen ch'oo,+",Hizo como un perro o un ratÃ³n.
"Loq'-May-B'iyoom, Loq'-May-Meb'a'",T25_P773,en,"komo xen tz'i' u xen ch'oo,+",Hizo como un perro o un ratÃ³n.
"Loq'-May-B'iyoom, Loq'-May-Meb'a'",T25_P776,ya',"rk'il aj ya'l taq puwaq li,+",Con los que llegan a dejar dinero.
"Loq'-May-B'iyoom, Loq'-May-Meb'a'",T25_P780,ya',"Xtaw taq aj ya'l taq puwaq,+",LlegarÃ³n los que van a dejar el dinero.
"Loq'-May-B'iyoom, Loq'-May-Meb'a'",T25_P784,ya',"aj ya'l taq puwaq,+",Los que van a dejar dinero.
"Loq'-May-B'iyoom, Loq'-May-Meb'a'",T25_P803,ya',"aj ya'l taq puwaq,+",El que viene a dejar el dinero.
"Loq'-May-B'iyoom, Loq'-May-Meb'a'",T25_P809,aberiwar,"Baay ajruk' re' tqab'an aberiwar,+",Entonces vendremmos averiguar.
"Loq'-May-B'iyoom, Loq'-May-Meb'a'",T25_P810,che',tche' man jun.+,Dijo uno de ellos.
"Loq'-May-B'iyoom, Loq'-May-Meb'a'",T25_P812,che',"tche' man jun,+",Dijo aquel uno. (uno de ellos)
"Loq'-May-B'iyoom, Loq'-May-Meb'a'",T25_P817,olb'el,ya olb'el chaq jwi'l.+,Ya solo estava esperando.
"Loq'-May-B'iyoom, Loq'-May-Meb'a'",T25_P818,b'an,"Neen tb'ensaj ree,+",Ya solo estava esperando que le van hacer.
"Loq'-May-B'iyoom, Loq'-May-Meb'a'",T25_P819,ya',"baay xijme'taqch jun kuxtar, re aj ya'l taq puwaq li.+",Baya se fuerÃ³n a traer un costal los que dan el dinero.
"Loq'-May-B'iyoom, Loq'-May-Meb'a'",T25_P823,tuk,qatoke' nik'a' neen k'u' xtukxin jpam atziq.+,Busquemos quien fue quien alborotÃ³ la ropa.
"Loq'-May-B'iyoom, Loq'-May-Meb'a'",T25_P824,b'en,Ri porke maq atz'iq ri tzii jb'anik b'enol jwi'l+,Si porque la ropa esta bien areglado.
"Loq'-May-B'iyoom, Loq'-May-Meb'a'",T25_P826,tunu,Ri b'iyen tunuli'n.+,esto estava bien arrimerado
"Loq'-May-B'iyoom, Loq'-May-Meb'a'",T25_P827,tuk,"Per lori k'is tukxil chaq jpam ri',+",Pero ahora ya esta toda alborotado.
"Loq'-May-B'iyoom, Loq'-May-Meb'a'",T25_P830,che',tche' man jun.+,DecÃ­a uno de ellos.
"Loq'-May-B'iyoom, Loq'-May-Meb'a'",T25_P832,che',"tr tix tche' xtok taq,+",Dijeron y lo buscarÃ³n.
"Loq'-May-B'iyoom, Loq'-May-Meb'a'",T25_P832,tok,"tr tix tche' xtok taq,+",Dijeron y lo buscarÃ³n.
"Loq'-May-B'iyoom, Loq'-May-Meb'a'",T25_P841,che',tche'.+,Dijo.
"Loq'-May-B'iyoom, Loq'-May-Meb'a'",T25_P845,tok,"neen tyuq atoke' niri,+",Â¿Que vienes a buscar a quÃ­?
"Loq'-May-B'iyoom, Loq'-May-Meb'a'",T25_P846,che',tche' taq ree+,Le dijerÃ³n.
"Loq'-May-B'iyoom, Loq'-May-Meb'a'",T25_P848,tzq,Xtzq+,BotÃ³.
"Loq'-May-B'iyoom, Loq'-May-Meb'a'",T25_P849,tzach,"i xtzach jch'ol,+",PerdiÃ³ su estÃ³mago. (se asustÃ³)
"Loq'-May-B'iyoom, Loq'-May-Meb'a'",T25_P851,sach,"I sach ranm,+",Se perdiÃ³ su corazÃ³n. (se confundiÃ³)
"Loq'-May-B'iyoom, Loq'-May-Meb'a'",T25_P859,sek',noke kometzii rka' t... la' tsek'on taq.+,No que con culebra pegan ellos.
"Loq'-May-B'iyoom, Loq'-May-Meb'a'",T25_P868,ye',"I... jqaaj xye' taq,+",Le dierÃ³n su papÃ¡. (le dierÃ³n una buena:)
"Loq'-May-B'iyoom, Loq'-May-Meb'a'",T25_P873,solkopi,"E... solkopij taq chi jun buwen taq alg,+",Le dieron su buena volteada conun su algo.
"Loq'-May-B'iyoom, Loq'-May-Meb'a'",T25_P877,ta,"Usil rka' xta' toq'ob' chuchaq,+",Poco a poco les pidiÃ³ favor a ellos.
"Loq'-May-B'iyoom, Loq'-May-Meb'a'",T25_P882,kuy,Per kuy taq inmak oombr+,Pero perdonen mi pecado.
"Loq'-May-B'iyoom, Loq'-May-Meb'a'",T25_P892,a'n,"aat chijb'anik ta'n akomayr pobr,+","Bos por fregar estas haciendo, tu comadre pobre."
"Loq'-May-B'iyoom, Loq'-May-Meb'a'",T25_P893,ye',xqaye' b'i xye'saj b'i re.+,"Le dimos, a Ã©l se le diÃ³."
"Loq'-May-B'iyoom, Loq'-May-Meb'a'",T25_P896,kuxta,"Nesidad loq'laj qaqaaj Diyoos kuxtaj,+",Por necesidad Ã©l se recuerda de dios.
"Loq'-May-B'iyoom, Loq'-May-Meb'a'",T25_P897,kuxta,rka' xkuxtaj Diyoos po... kompayr pobr li.+,E recordÃ³ a dios porque el compadre pobre.
"Loq'-May-B'iyoom, Loq'-May-Meb'a'",T25_P898,ye',Pores xye'sajb'i re.+,"Por eso a Ã©l, le dierÃ³n."
"Loq'-May-B'iyoom, Loq'-May-Meb'a'",T25_P903,k'am,Olori k'am b'i jun awe.+,Ahora llÃ©vate un tuyo.
"Loq'-May-B'iyoom, Loq'-May-Meb'a'",T25_P911,koj,Noke kometzi' xkojsaj re.+,No que con culebra le pegaron.
"Loq'-May-B'iyoom, Loq'-May-Meb'a'",T25_P914,k'am,xk'amch xye'sajch jun reqa'n.+,Le dierÃ³n una su carga.
"Loq'-May-B'iyoom, Loq'-May-Meb'a'",T25_P914,ye',xk'amch xye'sajch jun reqa'n.+,Le dierÃ³n una su carga.
"Loq'-May-B'iyoom, Loq'-May-Meb'a'",T25_P915,koj,Baay xkojch jq'ab'+,Baya le puso mecapal.
"Loq'-May-B'iyoom, Loq'-May-Meb'a'",T25_P917,il,Baay usil rka'i xil taq kib' unaq nonli.+,"Baya y poco a poco, vierÃ³n los dos hombres asÃ­."
"Loq'-May-B'iyoom, Loq'-May-Meb'a'",T25_P920,el,"I miyetras xelch komayr rik li,+",Y mientras saliÃ³ la comadre rico.
"Loq'-May-B'iyoom, Loq'-May-Meb'a'",T25_P921,maj,"xmaj jb'ee,+",AgarrÃ³ su camino.
"Loq'-May-B'iyoom, Loq'-May-Meb'a'",T25_P926,taq,ya rik'aji' diyunabes chi k'exi' xtaq man asiyar re li.+,"Ya sintiÃ³ de una sola vez, que duele ese chicote pues."
"Loq'-May-B'iyoom, Loq'-May-Meb'a'",T25_P933,cha',"tcha' rxÃ³qil re,+",Le dijo su esposa a Ã©l.
"Loq'-May-B'iyoom, Loq'-May-Meb'a'",T25_P940,sach,"Pero loke pasa weyin sach chuwe,+",Pero lo que pasÃ³ a mi se me olvidÃ³.
"Loq'-May-B'iyoom, Loq'-May-Meb'a'",T25_P942,tz'api,"Neen moo tkan intzapij,+",Como hacer para dejarlo cerrado.
"Loq'-May-B'iyoom, Loq'-May-Meb'a'",T25_P948,cha,"sewr xcha na lamas wi' agan,+",Seguro tuvo que escoger cual le parese mejor.
"Loq'-May-B'iyoom, Loq'-May-Meb'a'",T25_P951,cha',tche'.+,Dice.
"Loq'-May-B'iyoom, Loq'-May-Meb'a'",T25_P953,ta',"xinta iin xen qakompayr rik,+",Lo que yo oyÃ­ lo que hizo nuestro compadre rico.
"Loq'-May-B'iyoom, Loq'-May-Meb'a'",T25_P953,en,"xinta iin xen qakompayr rik,+",Lo que yo oyÃ­ lo que hizo nuestro compadre rico.
"Loq'-May-B'iyoom, Loq'-May-Meb'a'",T25_P955,jura,xaq xokb'ik xjurajch jun re.+,Solo entrÃ³ se jalÃ³ un suyo.
"Loq'-May-B'iyoom, Loq'-May-Meb'a'",T25_P956,cha',Ta' cha'w+,No escogiÃ³.
"Loq'-May-B'iyoom, Loq'-May-Meb'a'",T25_P959,che',tche' rxÃ³qil re.+,Le dijo la esposa a Ã©l.
"Loq'-May-B'iyoom, Loq'-May-Meb'a'",T25_P964,cha',tcha' re rxÃ³qil.+,Le dijo a su esposa.
"Loq'-May-B'iyoom, Loq'-May-Meb'a'",T25_P965,sek',"-Xatsek'saji'n,+",Te pegarÃ³n.
"Loq'-May-B'iyoom, Loq'-May-Meb'a'",T25_P967,koj,no ke kometz xkojsaj chuwe.+,Y no que culebra me metierÃ³n. (con culebra le pegarÃ³n)
"Loq'-May-B'iyoom, Loq'-May-Meb'a'",T25_P969,cha',tcha' re rxÃ³qil a'.+,Le dijo a su esposa.
"Loq'-May-B'iyoom, Loq'-May-Meb'a'",T25_P971,en,"aayyoos xen moorad laq ra',+",Ay dios se le hizo morado las piernas.
"Loq'-May-B'iyoom, Loq'-May-Meb'a'",T25_P978,koj,"xkoja' rinsiyensy,+",PusierÃ³n su incienso.
"Loq'-May-B'iyoom, Loq'-May-Meb'a'",T25_P980,kuxtaq,xkuxtaqa'.+,RecordarÃ³n.
"Loq'-May-B'iyoom, Loq'-May-Meb'a'",T25_P983,tij,"B'aay ne' xtij chi na jun,+",Bueno se comiÃ³ una. ( le dierÃ³n una buen)
"Loq'-May-B'iyoom, Loq'-May-Meb'a'",T25_P984,tij,"xtij chi na jun kitz utz'il,+",ComiÃ³ un poco de bienestar. (disfrutÃ³)
"Loq'-May-B'iyoom, Loq'-May-Meb'a'",T25_P1008,sol,"usil sola'tin rij juntir,+",Poco a poco se le pelarÃ³n los pies.
"Loq'-May-B'iyoom, Loq'-May-Meb'a'",T25_P1016,k'is,"ri' chaq re xk'is ranm chub',+",Ya fue ella quien teminÃ³ de disfrutar todo.
"Loq'-May-B'iyoom, Loq'-May-Meb'a'",T25_P1021,en,Jnon li xen chuuch qajw+,AsÃ­ fue como hizo el seÃ±or antes.
"Loq'-May-B'iyoom, Loq'-May-Meb'a'",T25_P1026,el,Ta' t'el ranm re jmosaq.+,No estiman sus mozos.
Importancia y Cuidado del Bosque,T20_P2,b'an,antonses chib'aanik tanb'ij iin.+,Entonces así como digo yo.
Importancia y Cuidado del Bosque,T20_P34,kach',Makach' taq jwich taq ra chee'.+,No machetéen a los arbolitos.
Importancia y Cuidado del Bosque,T20_P40,b'an,Toos maa b'ensaj k'ex re chee'.+,Entonces que no le hagan daño a los arboles.
Importancia y Cuidado del Bosque,T20_P58,koj,Tambyeen tkojsaj li tzko'ri wi' laqaxo'l.+,También se usa entre nosotros existe.
Importancia y Cuidado del Bosque,T20_P61,sach,Masi' k'is sach taq che'.+,Se acabaron los àrboles.
Importancia y Cuidado del Bosque,T20_P85,ya,"I ri' tyaw quxb',+",Y es el que nos da aliento.
Importancia y Cuidado del Bosque,T20_P91,sik',"toos chee' pwes re ri, ri' tisik'in teew,+",Entonces los árboles son quienes llaman el áire.
Importancia y Cuidado del Bosque,T20_P92,ya',"ri' tya'w quxb',+",Él es el que nos da aliento.
Importancia y Cuidado del Bosque,T20_P93,b'an,"ri' tb'enow respirar qa, qa pulmon.+",Es el que nos hace respirar nuestro pulmon.
Importancia y Cuidado del Bosque,T20_P93,respirar,"ri' tb'enow respirar qa, qa pulmon.+",Es el que nos hace respirar nuestro pulmon.
Importancia y Cuidado del Bosque,T20_P94,b'en,Ri' li tb'enow nimi' jq'iij qache'.+,Eso es el que hace grande o sagrado a nuestros árboles.
Importancia y Cuidado del Bosque,T20_P105,sach,"Matja'tisach chi qe pwes ke li, li man chee' tqaye' jq'iij chee'.+",Hojalá que no se nos olvide que el árbol es de mucha importancia.
Importancia y Cuidado del Bosque,T20_P120,loq'aa,"Per kwand chee' tloq'ájk,+",Pero cuando a los árboles se les protege.
Importancia y Cuidado del Bosque,T20_P121,loq'a,"tloq'áj che...',+",Cuidar los bosques.
Importancia y Cuidado del Bosque,T20_P122,b'en,"ta' tb'ensaj k'ex re wi' taqra jq'ab',+","No hacerle daño a los árboles, para eso tiene sus ramitas."
Importancia y Cuidado del Bosque,T20_P132,sach,Jun jwert sachik tren taq nojeel q'iij.+,Una fuerte perdida hacen todos los dias.
Importancia y Cuidado del Bosque,T20_P139,k'is,"Ta' chki' tk'iisi' q'aaq',+",Ya no se termina el calor.
Importancia y Cuidado del Bosque,T20_P144,b'en,"Ri' li tb'enowk,+",Es por eso.
Importancia y Cuidado del Bosque,T20_P156,ch'eb',Xaq kom ta' tich'eb'on taq tanb'ij iin.+,Eso es por que no piensan digo yo.
Importancia y Cuidado del Bosque,T20_P160,wi'n,sool b'a meex tiwi'ntaqw.+,Solo sobre la mesa comen.
Importancia y Cuidado del Bosque,T20_P161,wi'n,"Twi'ntaq li b'a meex,+",Comen siempre sobre la mesa.
Importancia y Cuidado del Bosque,T20_P166,sechelk,kaske ooj mas sechelkoj rk'iilaq.+,Acaso que nosotros entemos más perdidos que ellos.
Importancia y Cuidado del Bosque,T20_P167,sechel,"Mas sechelkoj,+",Más perdidos.
Importancia y Cuidado del Bosque,T20_P174,b'en,Porke iin pok k'ex lajwánm tb'ensaj k'ex re chee'.+,Poque a mi me duele en el alma cuando le hacen daño a los árboles.
Importancia y Cuidado del Bosque,T20_P187,il,"Aat ta' ilan awi'l,+",Usted no lo ha visto.
Importancia y Cuidado del Bosque,T20_P188,weelt,aat ta' jun welt eselkat uchaq loom.+,Usted no ha salido ni una vez en los cerros.
Importancia y Cuidado del Bosque,T20_P205,ta,"Tantayin,+",Eso fue loque yo escuché.
Importancia y Cuidado del Bosque,T20_P213,tik,Tb'e taq li tikij ab'iix.+,Se van a sembrar milpas.
Importancia y Cuidado del Bosque,T20_P215,ch'ik,"per ya xch'ikmaji'ch',+",¡Pero ya fue sembrado!.
Importancia y Cuidado del Bosque,T20_P216,ok,yastw xoktqa' re'.+,Y ya empesaron si.
Importancia y Cuidado del Bosque,T20_P218,k'am,"Juntir tk'am wasroon iin b'ee jol,+",Todo llevo mi azadon yo me boy corriendo.
Importancia y Cuidado del Bosque,T20_P219,chaaku,"ooj b'i chakun chik,+",Nos bamos a trabajar otra vez.
Importancia y Cuidado del Bosque,T20_P223,ok,"Kond ya t'ok ju... t'ok ju...,+",Cuando ya entra uno entra uno.
Importancia y Cuidado del Bosque,T20_P223,ok,"Kond ya t'ok ju... t'ok ju...,+",Cuando ya entra uno entra uno.
Importancia y Cuidado del Bosque,T20_P224,qa,wi' k'iche'laaj tqasajik.+,Hay montaña que se botan.
Importancia y Cuidado del Bosque,T20_P225,ok,Toos kwand ya t'ok jqasajik k'ichelaaj nab'e tik'am taq b'i poom chi rij ral ulew.+,Entonces cuando ya empiezan a botar montaña primero se adelantan con estoraque para pedir permizo a la matre tierra.
Importancia y Cuidado del Bosque,T20_P225,k'am,Toos kwand ya t'ok jqasajik k'ichelaaj nab'e tik'am taq b'i poom chi rij ral ulew.+,Entonces cuando ya empiezan a botar montaña primero se adelantan con estoraque para pedir permizo a la matre tierra.
Importancia y Cuidado del Bosque,T20_P248,poma,"Tons tijpomaj taq jwich,+",Entonces queman estoraque en frente.
Importancia y Cuidado del Bosque,T20_P249,poma,xpomaji' jwich li jwi'laq.+,Ellos sahuman los lugares.
Importancia y Cuidado del Bosque,T20_P255,en,"I xentiji' li,+",Y se hizo pues.
Importancia y Cuidado del Bosque,T20_P255,-tij,"I xentiji' li,+",Y se hizo pues.
Importancia y Cuidado del Bosque,T20_P257,en,baay ya xentiji' li.+,baya ya fue hecho pues.
Importancia y Cuidado del Bosque,T20_P257,-tij,baay ya xentiji' li.+,baya ya fue hecho pues.
Importancia y Cuidado del Bosque,T20_P260,en,"Xentiji' chaak li,+",Termirminaron de trabajr pues.
Importancia y Cuidado del Bosque,T20_P260,-tij,"Xentiji' chaak li,+",Termirminaron de trabajr pues.
Importancia y Cuidado del Bosque,T20_P261,k'at,xk'atmaajchiki' jwi'laq.+,Fue quemado por ellos.
Importancia y Cuidado del Bosque,T20_P266,koj,toos mism xi' koje'tqa' chiki'n.+,Entonces lomismo se fueron a ponerlo otra vez. (ceremonia)
Importancia y Cuidado del Bosque,T20_P279,an-,Per yokrek iin tanb'ij tz'eti'n.+,Pero yo creo es cierto.
Importancia y Cuidado del Bosque,T20_P279,b'ij,Per yokrek iin tanb'ij tz'eti'n.+,Pero yo creo es cierto.
Importancia y Cuidado del Bosque,T20_P291,weelt,Ji'n xinpetchika'na jun weltchik+,Si fui una vez más.
Importancia y Cuidado del Bosque,T20_P302,dise,I ya tb'e pwes diseke ya tinyol ri chawe.+,"Y ya se va, pues dice que, ya le cuento esto a usted."
Importancia y Cuidado del Bosque,T20_P314,b'an,"b'an qamisa ori b'an qamiix ori,+","Haga nuestra misa, ahora haga nuestra misa."
Importancia y Cuidado del Bosque,T20_P323,b'an,"Noo b'aan ori,+",No hagalo ahora.
Importancia y Cuidado del Bosque,T20_P327,b'an,"Eb'an,+",Esta bien pues.
Importancia y Cuidado del Bosque,T20_P329,en,"Xen miix,+",Hizo la misa.
Importancia y Cuidado del Bosque,T20_P338,en,"Tosee xen taq li jinon li xen miix li,+",Entonces asi hizieron e hizo la misa.
Importancia y Cuidado del Bosque,T20_P338,en,"Tosee xen taq li jinon li xen miix li,+",Entonces asi hizieron e hizo la misa.
Importancia y Cuidado del Bosque,T20_P342,n,toos paagr li xna' miix li laq'ab'.+,Entonces el padre hizo la misa denoche.
Importancia y Cuidado del Bosque,T20_P343,ubligad,"Kom ubligadi' rij jwi'l maq kristyan,+",Como es obligado por esas personas.
Importancia y Cuidado del Bosque,T20_P344,n,toos xna' miix re li.+,Entonces hizo la misa pues.
Importancia y Cuidado del Bosque,T20_P345,en,Per maa jcholájl ta' xen maq kristyan.+,Pero no estuvo bien loque hicieron esas gentes .
Importancia y Cuidado del Bosque,T20_P346,en,"Tons re li xen b'anik ri jwich juul li,+",Entonces él hizo o cambio la entrada de la cueva en otro lado.
Importancia y Cuidado del Bosque,T20_P346,b'an,"Tons re li xen b'anik ri jwich juul li,+",Entonces él hizo o cambio la entrada de la cueva en otro lado.
Importancia y Cuidado del Bosque,T20_P348,latun,"ri wi' Sant Katalina li ji' xlatun Xeljuu',+","Alla estaba en Santa Catalina, y se volteó para xelaju. (quetzaltenango)"
Importancia y Cuidado del Bosque,T20_P354,latun,"If.Ri' li jinon jb'anik xlatun jwich juul li ri, ri re man San Katalina.+","Así fue, como se voltio viendo a quetzaltenango, la cueva de santa catalina."
Importancia y Cuidado del Bosque,T20_P355,latun,"Ri rikimch B'asaqwech jinon li ji' xlatunch,+","El que está al pie del cerro caculjaw, se voltió."
Importancia y Cuidado del Bosque,T20_P363,en,"xijb'ite' taq paagr a... ayi kee xen taq uu xb'anik,+",Levantaron al padre para que hicieran como.
Importancia y Cuidado del Bosque,T20_P363,b'an,"xijb'ite' taq paagr a... ayi kee xen taq uu xb'anik,+",Levantaron al padre para que hicieran como.
Importancia y Cuidado del Bosque,T20_P371,en,"per diyunabes jwi'l ni'j kristyan xen taq jinon li,+","Pero de una vez, por algunas personas que hicieron asi."
Importancia y Cuidado del Bosque,T20_P373,k'am,"Toos ji' qe noon li bwen xk'ama' jq'ab' paagre,+","Entonces solo asi fue, el padre acepto pero encontra de su voluntad."
Importancia y Cuidado del Bosque,T20_P374,en,"xen miix la'...,+",Hizo la misa a.
Importancia y Cuidado del Bosque,T20_P375,en,xenja' miixa laq'ab'.+,Hizo misa en la noche.
Importancia y Cuidado del Bosque,T20_P379,en,"noke miixa ri' li xen taq,+",No que la misa que hicierón.
Importancia y Cuidado del Bosque,T20_P382,en,"xen li,+",Así hicieron.
Importancia y Cuidado del Bosque,T20_P392,en,Per kom jwi'li' ri jinon xen ni'j kristyan.+,Pero por culpa de algunas gentes que hicierón así.
Importancia y Cuidado del Bosque,T20_P398,ook,"Porke jun juul t'ookb'ik, t'ookb'i qas tqejb'ik.+",Porque una cueva entra entra y ya en la bajada.
Importancia y Cuidado del Bosque,T20_P398,ook,"Porke jun juul t'ookb'ik, t'ookb'i qas tqejb'ik.+",Porque una cueva entra entra y ya en la bajada.
Importancia y Cuidado del Bosque,T20_P400,qej,qe ya wi'chaq jun jwich tqejb'e pijinon rii.+,Que en la entrada ya hay una dirección que se va para este lado.
Importancia y Cuidado del Bosque,T20_P402,ye',pwes tanb'ijiin rejwexki' tiye'saj jq'iij juul.+,Pues yo digo es necesario darle importancia la cueva.
Importancia y Cuidado del Bosque,T20_P425,ya',"Kones qus tya'saj jq'iij taq ra witz,+",Que se le de el honor a los cerros.
Importancia y Cuidado del Bosque,T20_P428,sach,"Masi' jwert tijin tisach jpensaraq,+",Se esta perdiendo fuertemente sus pensamientos.
Importancia y Cuidado del Bosque,T20_P429,b'an,"porke komo chub'anik ori...,+",Porque asi como ahora.
Importancia y Cuidado del Bosque,T20_P461,b'an,per kom chib'anik tanb'ij iin.+,Pero así como yo digo.
Importancia y Cuidado del Bosque,T20_P483,waaj,"ri' chuwajin pwes ke kita'm,+",Eso es lo que yo quisiera no hay modo.
Importancia y Cuidado del Bosque,T20_P491,tok,"Porke oojika' mism ojtokowk,+",Porque nosotros mismos lo buscamos.
Importancia y Cuidado del Bosque,T20_P514,chomorsá,"Jb'anik rk'i tzitaq chomrsánk,+",Es con buenos consejos y buenos pensamientos.
Importancia y Cuidado del Bosque,T20_P515,pensar,"rk'i tzitaq pensar,+",Con buenos pensamientos.
Importancia y Cuidado del Bosque,T20_P516,ok,t'ok lajb'a'aq.+,Para que entre en sus cabezas.
Importancia y Cuidado del Bosque,T20_P522,pitz',"O wi' jun anm xpitz'aaj li b'ee,+",A veces aparecen mujeres prensadas en el camino. ( mujeres asesinadas en el camino)
Importancia y Cuidado del Bosque,T20_P524,jop,"U xjop taq jwich jun tzik' anm,+",O si le faltan el respeto a una pobre mujer. (violar a una mujer)
Importancia y Cuidado del Bosque,T20_P533,jop,"Toos tzi chaq tb'i jopsaj jwich jun kristyan,+",Entonces ya esta bien que le falten el respeto a una persona.
Importancia y Cuidado del Bosque,T20_P537,b'an,aay ta' chki' tqata' neen tb'an.+,Y ya no encontramos que hacer.
Importancia y Cuidado del Bosque,T20_P554,en,"o ri' man Teek xenow chwe ooj,+",O fue Diego quien me hizo el daño.
Importancia y Cuidado del Bosque,T20_P570,ok,Baay xoktqa' rechaq chi jb'ij taq chi qe.+,Baya empezarón ellos a decirnos.
Importancia y Cuidado del Bosque,T20_P577,cha',tcha' taq.+,Dicen ellos.
Importancia y Cuidado del Bosque,T20_P586,b'an,"Wetjinon li ju...ntir taq ra wron li chb'anik li,+",Si asi fuera eso todos los sacates asi como esos.
